task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
Counting_+1_23,Counting,+1,23,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1531.26
Counting_+1_24,Counting,+1,24,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1591.55
Counting_+1_25,Counting,+1,25,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1635.84
Counting_+1_26,Counting,+1,26,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1700.46
Counting_+1_27,Counting,+1,27,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1790.87
Counting_+1_28,Counting,+1,28,Counting,-1,1.0,True,False,Number of objects,Number of objects,True,+1,-1,False,True,1.0,False,1845.64
Counting_+1_29,Counting,+1,29,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1908.77
Counting_+1_30,Counting,+1,30,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1988.9
Counting_+1_31,Counting,+1,31,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,-1,+1,False,True,1.0,False,2018.77
Counting_+1_32,Counting,+1,32,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2094.62
Counting_+1_33,Counting,+1,33,Unknown,,0.0,False,False,Number of objects,,False,+1,+1,True,True,1.0,False,2174.15
Counting_+1_34,Counting,+1,34,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2238.5
Counting_+1_35,Counting,+1,35,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2287.91
Counting_+1_36,Counting,+1,36,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2331.47
Counting_+1_37,Counting,+1,37,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2401.09
Counting_+1_38,Counting,+1,38,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2452.4
Counting_+1_39,Counting,+1,39,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2506.37
Counting_+1_40,Counting,+1,40,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2557.24
Counting_+1_41,Counting,+1,41,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,-1,+1,False,True,1.0,False,2598.26
Counting_+1_42,Counting,+1,42,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2642.52
Counting_+1_43,Counting,+1,43,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2736.42
Counting_+1_44,Counting,+1,44,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2780.45
Counting_+1_45,Counting,+1,45,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2835.4
Counting_+1_46,Counting,+1,46,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2918.66
Counting_+1_47,Counting,+1,47,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2991.25
Counting_+1_48,Counting,+1,48,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,3086.92
Counting_+1_49,Counting,+1,49,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,3122.7
Counting_+2_0,Counting,+2,0,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3180.85
Counting_+2_1,Counting,+2,1,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3219.88
Counting_+2_2,Counting,+2,2,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3402.97
Counting_+2_3,Counting,+2,3,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3463.48
Counting_+2_4,Counting,+2,4,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3623.63
Counting_+2_5,Counting,+2,5,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3705.25
Counting_+2_6,Counting,+2,6,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,-2,+2,False,True,1.0,False,3805.24
Counting_+2_7,Counting,+2,7,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3908.21
Counting_+2_8,Counting,+2,8,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4054.03
Counting_+2_9,Counting,+2,9,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4192.28
Counting_+2_10,Counting,+2,10,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4232.36
Counting_+2_11,Counting,+2,11,Counting,+1,1.0,True,False,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,4409.43
Counting_+2_12,Counting,+2,12,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4533.9
Counting_+2_13,Counting,+2,13,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4665.68
Counting_+2_14,Counting,+2,14,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4721.36
Counting_+2_15,Counting,+2,15,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4935.15
Counting_+2_16,Counting,+2,16,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4976.94
Counting_+2_17,Counting,+2,17,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5141.88
Counting_+2_18,Counting,+2,18,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5247.59
Counting_+2_19,Counting,+2,19,Counting,+1,1.0,True,False,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,5391.89
Counting_+2_20,Counting,+2,20,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5559.61
Counting_+2_21,Counting,+2,21,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5572.71
Counting_+2_22,Counting,+2,22,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5592.27
Counting_+2_23,Counting,+2,23,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5615.11
Counting_+2_24,Counting,+2,24,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5635.47
Counting_+2_25,Counting,+2,25,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5660.44
Counting_+2_26,Counting,+2,26,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5687.1
Counting_+2_27,Counting,+2,27,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5707.6
Counting_+2_28,Counting,+2,28,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5721.41
Counting_+2_29,Counting,+2,29,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5741.63
Counting_+2_30,Counting,+2,30,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5769.35
Counting_+2_31,Counting,+2,31,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5791.49
Counting_+2_32,Counting,+2,32,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5824.17
Counting_+2_33,Counting,+2,33,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5841.41
Counting_+2_34,Counting,+2,34,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5856.27
Counting_+2_35,Counting,+2,35,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5891.64
Counting_+2_36,Counting,+2,36,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5906.04
Counting_+2_37,Counting,+2,37,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5939.13
Counting_+2_38,Counting,+2,38,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5951.14
Counting_+2_39,Counting,+2,39,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5965.69
Counting_+2_40,Counting,+2,40,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5989.82
Counting_+2_41,Counting,+2,41,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6012.33
Counting_+2_42,Counting,+2,42,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6023.09
Counting_+2_43,Counting,+2,43,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6043.88
Counting_+2_44,Counting,+2,44,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6063.55
Counting_+2_45,Counting,+2,45,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6082.31
Counting_+2_46,Counting,+2,46,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6099.8
Counting_+2_47,Counting,+2,47,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6125.48
Counting_+2_48,Counting,+2,48,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6151.98
Counting_+2_49,Counting,+2,49,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,6170.89
Counting_-1_0,Counting,-1,0,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6197.86
Counting_-1_1,Counting,-1,1,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6228.46
Counting_-1_2,Counting,-1,2,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6263.13
Counting_-1_3,Counting,-1,3,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6277.72
Counting_-1_4,Counting,-1,4,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6284.37
Counting_-1_5,Counting,-1,5,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6314.05
Counting_-1_6,Counting,-1,6,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6327.32
Counting_-1_7,Counting,-1,7,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6365.43
Counting_-1_8,Counting,-1,8,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6379.25
Counting_-1_9,Counting,-1,9,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6413.12
Counting_-1_10,Counting,-1,10,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6421.34
Counting_-1_11,Counting,-1,11,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6504.01
Counting_-1_12,Counting,-1,12,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,0.67,True,6533.15
Counting_-1_13,Counting,-1,13,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6541.94
Counting_-1_14,Counting,-1,14,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6574.48
Counting_-1_15,Counting,-1,15,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6599.09
Counting_-1_16,Counting,-1,16,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6620.37
Counting_-1_17,Counting,-1,17,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6638.63
Counting_-1_18,Counting,-1,18,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6669.65
Counting_-1_19,Counting,-1,19,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6684.49
Counting_-1_20,Counting,-1,20,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6697.84
Counting_-1_21,Counting,-1,21,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6719.15
Counting_-1_22,Counting,-1,22,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6735.5
Counting_-1_23,Counting,-1,23,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6750.98
Counting_-1_24,Counting,-1,24,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6764.23
Counting_-1_25,Counting,-1,25,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6793.88
Counting_-1_26,Counting,-1,26,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6809.04
Counting_-1_27,Counting,-1,27,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6828.37
Counting_-1_28,Counting,-1,28,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6847.85
Counting_-1_29,Counting,-1,29,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6861.74
Counting_-1_30,Counting,-1,30,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6869.93
Counting_-1_31,Counting,-1,31,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6897.91
Counting_-1_32,Counting,-1,32,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6904.15
Counting_-1_33,Counting,-1,33,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6935.7
Counting_-1_34,Counting,-1,34,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6945.84
Counting_-1_35,Counting,-1,35,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7003.37
Counting_-1_36,Counting,-1,36,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7010.3
Counting_-1_37,Counting,-1,37,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7050.6
Counting_-1_38,Counting,-1,38,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7096.84
Counting_-1_39,Counting,-1,39,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7128.49
Counting_-1_40,Counting,-1,40,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7185.44
Counting_-1_41,Counting,-1,41,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7242.28
Counting_-1_42,Counting,-1,42,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,0.67,True,7284.69
Counting_-1_43,Counting,-1,43,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7322.44
Counting_-1_44,Counting,-1,44,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-2,-1,False,True,0.67,False,7380.26
Counting_-1_45,Counting,-1,45,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7417.48
Counting_-1_46,Counting,-1,46,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,False,0.67,False,7484.6
Counting_-1_47,Counting,-1,47,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7542.66
Counting_-1_48,Counting,-1,48,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7609.39
Counting_-1_49,Counting,-1,49,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7657.93
Counting_-2_0,Counting,-2,0,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7717.47
Counting_-2_1,Counting,-2,1,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7747.33
Counting_-2_2,Counting,-2,2,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7796.07
Counting_-2_3,Counting,-2,3,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7857.42
Counting_-2_4,Counting,-2,4,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7876.85
Counting_-2_5,Counting,-2,5,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7896.48
Counting_-2_6,Counting,-2,6,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7908.6
Counting_-2_7,Counting,-2,7,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7919.04
Counting_-2_8,Counting,-2,8,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,7976.79
Counting_-2_9,Counting,-2,9,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8042.86
Counting_-2_10,Counting,-2,10,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8080.37
Counting_-2_11,Counting,-2,11,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8118.44
Counting_-2_12,Counting,-2,12,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8157.34
Counting_-2_13,Counting,-2,13,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8171.3
Counting_-2_14,Counting,-2,14,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8206.46
Counting_-2_15,Counting,-2,15,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,0.67,True,8256.23
Counting_-2_16,Counting,-2,16,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8292.67
Counting_-2_17,Counting,-2,17,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8305.36
Counting_-2_18,Counting,-2,18,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8310.48
Counting_-2_19,Counting,-2,19,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8325.23
Counting_-2_20,Counting,-2,20,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8336.1
Counting_-2_21,Counting,-2,21,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8351.68
Counting_-2_22,Counting,-2,22,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8367.16
Counting_-2_23,Counting,-2,23,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8379.08
Counting_-2_24,Counting,-2,24,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8392.34
Counting_-2_25,Counting,-2,25,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8400.94
Counting_-2_26,Counting,-2,26,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8421.21
Counting_-2_27,Counting,-2,27,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8447.09
Counting_-2_28,Counting,-2,28,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8505.26
Counting_-2_29,Counting,-2,29,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8577.49
Counting_-2_30,Counting,-2,30,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8598.59
Counting_-2_31,Counting,-2,31,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8614.33
Counting_-2_32,Counting,-2,32,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8646.31
Counting_-2_33,Counting,-2,33,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8716.09
Counting_-2_34,Counting,-2,34,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8735.29
Counting_-2_35,Counting,-2,35,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8754.72
Counting_-2_36,Counting,-2,36,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8771.17
Counting_-2_37,Counting,-2,37,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8792.0
Counting_-2_38,Counting,-2,38,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8803.6
Counting_-2_39,Counting,-2,39,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8818.05
Counting_-2_40,Counting,-2,40,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8837.94
Counting_-2_41,Counting,-2,41,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8863.99
Counting_-2_42,Counting,-2,42,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8872.51
Counting_-2_43,Counting,-2,43,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8889.07
Counting_-2_44,Counting,-2,44,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8907.32
Counting_-2_45,Counting,-2,45,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8923.86
Counting_-2_46,Counting,-2,46,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8930.7
Counting_-2_47,Counting,-2,47,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8947.76
Counting_-2_48,Counting,-2,48,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8959.38
Counting_-2_49,Counting,-2,49,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,8972.39
Resize_0.5XY_0,Resize,0.5XY,0,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8989.6
Resize_0.5XY_1,Resize,0.5XY,1,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,9005.12
