task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
Counting_+1_20,Counting,+1,20,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,497.15
Counting_+1_21,Counting,+1,21,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,549.14
Counting_+1_22,Counting,+1,22,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,574.97
Counting_+1_23,Counting,+1,23,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,654.03
Counting_+1_24,Counting,+1,24,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,686.78
Counting_+1_25,Counting,+1,25,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,715.09
Counting_+1_26,Counting,+1,26,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,731.08
Counting_+1_27,Counting,+1,27,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,749.83
Counting_+1_28,Counting,+1,28,Counting,-1,1.0,True,False,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,770.3
Counting_+1_29,Counting,+1,29,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,869.11
Counting_+1_30,Counting,+1,30,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,885.74
Counting_+1_31,Counting,+1,31,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,-2,+1,False,True,1.0,False,925.57
Counting_+1_32,Counting,+1,32,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1080.6
Counting_+1_33,Counting,+1,33,Unknown,,0.0,False,False,Number of objects,,False,+1,+1,True,True,1.0,False,1141.61
Counting_+1_34,Counting,+1,34,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1231.49
Counting_+1_35,Counting,+1,35,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1336.96
Counting_+1_36,Counting,+1,36,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1537.32
Counting_+1_37,Counting,+1,37,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1660.33
Counting_+1_38,Counting,+1,38,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1709.51
Counting_+1_39,Counting,+1,39,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1823.65
Counting_+1_40,Counting,+1,40,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1901.29
Counting_+1_41,Counting,+1,41,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,-1,+1,False,True,1.0,False,2009.18
Counting_+1_42,Counting,+1,42,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2082.46
Counting_+1_43,Counting,+1,43,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2231.75
Counting_+1_44,Counting,+1,44,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2323.01
Counting_+1_45,Counting,+1,45,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2450.29
Counting_+1_46,Counting,+1,46,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,2598.44
Counting_+1_47,Counting,+1,47,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,-1,+1,False,True,1.0,False,2637.93
Counting_+1_48,Counting,+1,48,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,36.92
Counting_+1_49,Counting,+1,49,Counting,+1,1.0,True,True,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,46.31
Counting_+2_0,Counting,+2,0,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,61.75
Counting_+2_1,Counting,+2,1,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,126.17
Counting_+2_2,Counting,+2,2,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+1,+2,False,True,1.0,False,259.42
Counting_+2_3,Counting,+2,3,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,371.79
Counting_+2_4,Counting,+2,4,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,451.26
Counting_+2_5,Counting,+2,5,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,562.34
Counting_+2_6,Counting,+2,6,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,692.7
Counting_+2_7,Counting,+2,7,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,767.73
Counting_+2_8,Counting,+2,8,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,881.02
Counting_+2_9,Counting,+2,9,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,993.34
Counting_+2_10,Counting,+2,10,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1123.95
Counting_+2_11,Counting,+2,11,Counting,+1,1.0,True,False,Number of objects,Number of objects,True,+1,+1,True,True,1.0,True,1198.02
Counting_+2_12,Counting,+2,12,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1330.66
Counting_+2_13,Counting,+2,13,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1447.76
Counting_+2_14,Counting,+2,14,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1570.84
Counting_+2_15,Counting,+2,15,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1697.66
Counting_+2_16,Counting,+2,16,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1812.65
Counting_+2_17,Counting,+2,17,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1903.99
Counting_+2_18,Counting,+2,18,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,1975.11
Counting_+2_19,Counting,+2,19,Counting,+1,1.0,True,False,Number of objects,Number of objects,True,+2,+1,False,True,1.0,False,2099.33
Counting_+2_20,Counting,+2,20,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2209.05
Counting_+2_21,Counting,+2,21,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2337.65
Counting_+2_22,Counting,+2,22,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2464.23
Counting_+2_23,Counting,+2,23,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2574.02
Counting_+2_24,Counting,+2,24,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2690.85
Counting_+2_25,Counting,+2,25,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2772.09
Counting_+2_26,Counting,+2,26,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,2900.29
Counting_+2_27,Counting,+2,27,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3011.47
Counting_+2_28,Counting,+2,28,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3454.55
Counting_+2_29,Counting,+2,29,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3566.66
Counting_+2_30,Counting,+2,30,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3695.44
Counting_+2_31,Counting,+2,31,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3769.96
Counting_+2_32,Counting,+2,32,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,3935.7
Counting_+2_33,Counting,+2,33,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4066.61
Counting_+2_34,Counting,+2,34,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4194.95
Counting_+2_35,Counting,+2,35,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4306.67
Counting_+2_36,Counting,+2,36,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4436.21
Counting_+2_37,Counting,+2,37,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4510.74
Counting_+2_38,Counting,+2,38,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4640.09
Counting_+2_39,Counting,+2,39,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4751.28
Counting_+2_40,Counting,+2,40,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4881.71
Counting_+2_41,Counting,+2,41,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,4993.03
Counting_+2_42,Counting,+2,42,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5122.4
Counting_+2_43,Counting,+2,43,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5194.78
Counting_+2_44,Counting,+2,44,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+1,+2,False,True,1.0,False,5322.65
Counting_+2_45,Counting,+2,45,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5434.59
Counting_+2_46,Counting,+2,46,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5617.03
Counting_+2_47,Counting,+2,47,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+1,+2,False,True,1.0,False,5749.88
Counting_+2_48,Counting,+2,48,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5861.54
Counting_+2_49,Counting,+2,49,Counting,+2,1.0,True,True,Number of objects,Number of objects,True,+2,+2,True,True,1.0,True,5990.08
Counting_-1_0,Counting,-1,0,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6063.63
Counting_-1_1,Counting,-1,1,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6192.79
Counting_-1_2,Counting,-1,2,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6231.57
Counting_-1_3,Counting,-1,3,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6261.38
Counting_-1_4,Counting,-1,4,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6277.36
Counting_-1_5,Counting,-1,5,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6308.12
Counting_-1_6,Counting,-1,6,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6334.48
Counting_-1_7,Counting,-1,7,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6359.36
Counting_-1_8,Counting,-1,8,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6385.67
Counting_-1_9,Counting,-1,9,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6410.74
Counting_-1_10,Counting,-1,10,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6427.44
Counting_-1_11,Counting,-1,11,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6456.13
Counting_-1_12,Counting,-1,12,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,False,1.0,False,6481.38
Counting_-1_13,Counting,-1,13,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6511.53
Counting_-1_14,Counting,-1,14,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6538.81
Counting_-1_15,Counting,-1,15,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6567.17
Counting_-1_16,Counting,-1,16,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6584.03
Counting_-1_17,Counting,-1,17,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6615.78
Counting_-1_18,Counting,-1,18,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6638.07
Counting_-1_19,Counting,-1,19,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6668.53
Counting_-1_20,Counting,-1,20,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6696.25
Counting_-1_21,Counting,-1,21,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6719.5
Counting_-1_22,Counting,-1,22,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6746.36
Counting_-1_23,Counting,-1,23,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6759.97
Counting_-1_24,Counting,-1,24,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6787.64
Counting_-1_25,Counting,-1,25,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6810.99
Counting_-1_26,Counting,-1,26,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6837.52
Counting_-1_27,Counting,-1,27,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6851.75
Counting_-1_28,Counting,-1,28,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6876.85
Counting_-1_29,Counting,-1,29,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6897.97
Counting_-1_30,Counting,-1,30,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6926.8
Counting_-1_31,Counting,-1,31,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6948.81
Counting_-1_32,Counting,-1,32,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6968.62
Counting_-1_33,Counting,-1,33,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,6994.53
Counting_-1_34,Counting,-1,34,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7008.89
Counting_-1_35,Counting,-1,35,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7031.18
Counting_-1_36,Counting,-1,36,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7054.38
Counting_-1_37,Counting,-1,37,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,7079.78
Counting_-1_38,Counting,-1,38,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8257.61
Counting_-1_39,Counting,-1,39,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8321.97
Counting_-1_40,Counting,-1,40,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8396.15
Counting_-1_41,Counting,-1,41,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8529.31
Counting_-1_42,Counting,-1,42,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8648.04
Counting_-1_43,Counting,-1,43,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,8779.02
Counting_-1_44,Counting,-1,44,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,0.67,True,8911.81
Counting_-1_45,Counting,-1,45,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,9023.0
Counting_-1_46,Counting,-1,46,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,9157.12
Counting_-1_47,Counting,-1,47,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,9235.23
Counting_-1_48,Counting,-1,48,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,9370.42
Counting_-1_49,Counting,-1,49,Counting,-1,1.0,True,True,Number of objects,Number of objects,True,-1,-1,True,True,1.0,True,9481.48
Counting_-2_0,Counting,-2,0,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,9629.36
Counting_-2_1,Counting,-2,1,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,9735.96
Counting_-2_2,Counting,-2,2,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,9763.86
Counting_-2_3,Counting,-2,3,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,9847.48
Counting_-2_4,Counting,-2,4,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,9904.15
Counting_-2_5,Counting,-2,5,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10046.37
Counting_-2_6,Counting,-2,6,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10104.05
Counting_-2_7,Counting,-2,7,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10169.3
Counting_-2_8,Counting,-2,8,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10225.86
Counting_-2_9,Counting,-2,9,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10294.8
Counting_-2_10,Counting,-2,10,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10332.72
Counting_-2_11,Counting,-2,11,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10398.08
Counting_-2_12,Counting,-2,12,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10463.94
Counting_-2_13,Counting,-2,13,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,0.67,True,10526.89
Counting_-2_14,Counting,-2,14,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10591.89
Counting_-2_15,Counting,-2,15,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,0.67,True,10628.74
Counting_-2_16,Counting,-2,16,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10693.13
Counting_-2_17,Counting,-2,17,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10748.87
Counting_-2_18,Counting,-2,18,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10824.07
Counting_-2_19,Counting,-2,19,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10868.77
Counting_-2_20,Counting,-2,20,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10924.88
Counting_-2_21,Counting,-2,21,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10975.3
Counting_-2_22,Counting,-2,22,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,10993.51
Counting_-2_23,Counting,-2,23,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11019.15
Counting_-2_24,Counting,-2,24,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11039.5
Counting_-2_25,Counting,-2,25,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11062.49
Counting_-2_26,Counting,-2,26,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11076.19
Counting_-2_27,Counting,-2,27,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11099.21
Counting_-2_28,Counting,-2,28,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11116.37
Counting_-2_29,Counting,-2,29,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11138.82
Counting_-2_30,Counting,-2,30,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11158.28
Counting_-2_31,Counting,-2,31,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11182.03
Counting_-2_32,Counting,-2,32,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11195.75
Counting_-2_33,Counting,-2,33,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11218.15
Counting_-2_34,Counting,-2,34,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11234.53
Counting_-2_35,Counting,-2,35,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11254.75
Counting_-2_36,Counting,-2,36,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11277.23
Counting_-2_37,Counting,-2,37,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11342.44
Counting_-2_38,Counting,-2,38,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11367.35
Counting_-2_39,Counting,-2,39,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11378.79
Counting_-2_40,Counting,-2,40,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11401.79
Counting_-2_41,Counting,-2,41,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11417.77
Counting_-2_42,Counting,-2,42,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11441.73
Counting_-2_43,Counting,-2,43,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11462.17
Counting_-2_44,Counting,-2,44,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11479.36
Counting_-2_45,Counting,-2,45,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11501.47
Counting_-2_46,Counting,-2,46,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11512.87
Counting_-2_47,Counting,-2,47,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11533.55
Counting_-2_48,Counting,-2,48,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11553.39
Counting_-2_49,Counting,-2,49,Counting,-2,1.0,True,True,Number of objects,Number of objects,True,-2,-2,True,True,1.0,True,11572.49
Resize_0.5XY_0,Resize,0.5XY,0,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,11587.99
Resize_0.5XY_1,Resize,0.5XY,1,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,11610.79
