task_id,correct,predicted_rows,gt_rows,elapsed_s,raw_response
b9e38dc0,False,15,15,9.17,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 4 4 1 1 1 1 4 4 4 1 1
1 1 1 1 3 3 3 3 3 3 4 4 1 4 4 4 4 1 1
1 1 1 1 3 3 3 3 3 3 3 3 4 4 4 4 4 1 1
1 1 8 3 3 3 3 3 3 3 3 3 3 3 2 4 4 1 1
1 1 1 1 3 3 3 3 3 3 3 3 4 4 4 4 4 1 1
1 1 1 1 1 1 3 3 3 3 4 4 1 4 4 4 1 1 1
1 1 1 1 1 1 1 1 4 4 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 "
d59b0160,False,16,16,10.37,"7 2 7 3 7 7 7 7 7 7 7 7 7 7 7 7
7 7 5 3 7 7 7 7 7 7 7 7 7 7 7 7
7 4 7 3 7 7 7 7 7 7 7 7 7 7 7 7
3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7
7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
9 0 7 7 7 7 0 0 0 7 9 0 0 0 0 0
0 8 7 0 0 7 0 5 0 7 0 0 0 6 5 0
0 0 7 0 0 7 2 0 4 7 0 2 0 0 0 0
0 0 7 0 0 7 0 0 0 7 0 0 4 0 8 0
0 0 7 0 5 7 0 1 0 7 0 9 4 0 5 0
6 0 7 0 5 7 0 0 9 7 7 7 7 7 7 7
0 0 7 5 0 7 7 7 7 7 7 0 0 0 0 0
5 0 7 5 0 7 7 7 7 7 7 0 0 9 0 1
0 0 7 0 5 7 7 7 7 7 7 1 0 4 0 0
5 0 7 0 4 7 7 7 7 7 7 7 7 7 7 7
0 0 7 0 2 7 7 7 7 7 "
e12f9a14_0,False,30,30,15.96,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 2 2 8 0 0 0 0
0 0 0 0 0 0 0 0 0 0 "
2b83f449,False,19,19,15.64,"8 8 8 8 8 8 8 8 8 8 6 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 8 6 8 0 0 0 0 0
3 3 8 8 8 8 8 8 8 8 6 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0 0 0 8 6 8 0 0
8 8 8 8 8 8 8 0 8 8 6 8 8 6 8 8 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 8 8 8 8 8 8 8 8 8 6 8 8 8 8 8 3
0 0 0 0 0 0 8 6 8 0 0 0 0 0 0 0 0
3 8 8 8 8 8 8 6 8 8 6 8 8 8 8 8 3
0 0 0 8 6 8 0 0 0 0 0 0 0 0 0 0 0
8 8 8 8 8 8 8 6 8 8 0 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 8 8 8 8 8 8 6 8 8 8 8 8 8 8 8 3
0 0 0 0 0 0 0 0 0 8 6 8 0 0 0 0 0
3 8 8 8 8 8 8 6 8 8 8 8 "
62593bfd_1,False,20,19,15.65,"9 9 9 9 9 9 9 9 9 9 9 7 7 9 9 9 9 9 9 9 9 9 9 3 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 7 9 9 9 9 9 9 9 9 9 9 3 9 3 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 4 4 4 9 9 9 9 9 3 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 4 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 4 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 "
62593bfd_0,False,25,25,15.66,"1 1 1 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1
1 1 1 1 1 3 3 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1
1 1 1 1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 3 3 3 1 1 1 1
1 1 1 1 1 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1
1 1 1 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"
64efde09,False,29,29,21.76,"8 8 8 8 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 9 9 9 4 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 3 2 2 2 2 1 1 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 3 4 4 4 4 4 1 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 3 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
9aaea919,False,30,30,21.76,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 "
67e490f4,False,11,7,24.92,"4 4 4 4 4 4 4 4 4 4 4
4 1 1 4 4 2 4 4 1 1 4
4 1 4 4 4 2 4 4 4 1 4
4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 6 4 4 4 4 4
4 7 7 4 6 6 6 4 7 7 4
4 4 4 4 4 6 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4
4 8 8 4 4 9 4 4 8 8 4
4 8 8 4 4 9 4 4 8 8 4
4 4 4 4 4 4 4 4 4 4 4"
581f7754_1,False,11,11,25.52,"4 4 4 4 4 4 4 4 4 4 4 4 3 1 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 3 1 4 4 4 4 4 4 4 4
4 4 4 1 1 1 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 4
4 4 4 1 4 1 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 2
4 4 4 1 2 1 4 4 4 4 4 4 4 1 4 4 4 1 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 1 1 1 4 4 4 4
4 4 4 4 4 4 4 4 4 1 2 1 4 8 4 1 4 1 4 4 4 4
4 4 4 4 4 4 4 4 4 1 4 1 4 4 4 2 4 1 4 4 4 4
4 4 4 4 4 4 4 4 4 1 1 1 4 4 4 4 4 4 4 4 4 8
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4"
eee78d87,False,16,16,26.13,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 7 7 0 7 7 9 7 7 9 7 7 0 7 7 0
0 0 0 0 0 9 9 9 9 9 9 0 0 0 0 0
0 7 7 0 7 7 9 7 7 9 7 7 0 7 7 0
0 7 7 0 7 7 9 7 7 9 7 7 0 7 7 0
0 0 0 0 0 9 9 9 9 9 9 0 0 0 0 0
0 7 7 0 7 7 9 7 7 9 7 7 0 7 7 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 7 7 0 7 7 0 7 7 0 7 7 0 7 7 0
0 0 0 0 0 0 0 0 0 0 "
581f7754_0,False,14,14,26.48,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 6 4 6 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 4 4 4 8 8 8 8
6 8 8 8 8 8 2 8 8 8 8 8 8 8 4 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 4 8 8 2 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 4 4 4 8 8 8 8 4 8 8 8 8 8 8 3 3 3
8 2 8 4 8 4 8 8 4 4 4 8 8 8 8 8 8 3 8 3
8 8 8 4 4 4 8 8 4 4 6 8 8 8 8 8 8 3 8 3
8 8 8 8 6 8 8 8 8 8 4 8 8 8 8 8 8 3 6 3
4 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
2 8 8 8 8 8 8 8 8 8 "
6e4f6532_1,False,30,30,27.43,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7
1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 "
db695cfb,False,25,25,28.06,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 1 3 3 3 3 3 3 3 1 3 3 3
3 3 1 3 3 3 3 3 3 3 1 3 3 3 3 3 3 3 1 3 3
3 3 3 1 3 3 3 3 3 3 3 1 3 3 3 3 3 3 3 3 1
3 3 3 3 6 1 3 3 3 3 3 3 1 3 1 3 3 3 3 3 3
3 3 1 3 3 6 1 3 3 3 3 3 3 1 3 3 3 3 3 3 3
3 3 3 1 3 3 6 1 3 3 3 3 3 3 1 3 3 3 3 3 3
3 3 3 3 1 3 3 6 1 3 3 3 3 3 6 1 3 3 3 3 3
3 3 3 3 3 1 3 3 6 1 3 3 3 3 3 6 1 3 3 3 3
3 3 3 3 3 3 1 3 3 6 1 3 3 3 3 3 6 1 3 3 3
3 3 3 3 3 3 3 1 3 3 1 6 1 3 3 3 3 3 6 1 3
3 3 3 3 3 3 3 3 1 3 3 1 6 1 3 3 3 3 3 "
97d7923e,False,10,10,29.71,"1 2 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0
0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 1 0
0 2 0 4 0 0 0 0 3 0 0 0 0 0 0 0 1 0 1 0
0 2 0 4 0 0 0 0 3 0 3 0 0 0 0 0 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1"
6e4f6532_0,False,30,30,30.07,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 "
e87109e9,False,30,24,30.41,"2 2 2 8 8 2 2 2 8 8 3 3 2 2 2 8 8 2 2 4 4 4 4 2
2 2 2 8 8 2 2 2 8 8 3 3 2 2 2 8 8 2 2 4 4 4 4 2
2 2 2 8 8 2 2 2 8 8 3 3 2 2 2 8 8 2 2 4 4 4 4 2
2 2 2 8 8 2 2 2 8 8 3 3 2 2 2 8 8 2 2 4 4 4 4 2
9 9 9 8 8 9 9 9 8 8 9 9 9 9 9 8 8 9 9 9 9 9 9 9
9 9 9 8 8 9 9 9 8 8 9 9 9 9 9 8 8 9 9 9 9 9 9 9
9 9 9 8 8 9 9 9 8 8 9 9 9 9 9 8 8 9 9 9 9 9 9 9
1 1 1 8 8 9 9 9 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9 9
1 1 1 8 8 9 9 9 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9 9
1 1 1 8 8 9 9 9 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9 9
1 1 1 8 8 9 9 9 8 8 "
